movieId,title,year,genres,rating_count,avg_rating
182491,Mado (1976),1976.0,Drama,3,3.1666666666666665
112078,"Wrath of God, The (1972)",1972.0,Western,4,3.375
180791,Rare and Unseen: The Beatles (2008),2008.0,Documentary,1,3.0
194863,The Mouth of the Wolf (2009),2009.0,(no genres listed),3,3.3333333333333335
183991,The Last Egg (2016),2016.0,Comedy,1,2.5
192675,Benched (2018),2018.0,(no genres listed),2,4.25
136904,The Railrodder (1965),1965.0,Comedy,6,2.6666666666666665
182065,Beach Picnic (1939),1939.0,Animation,6,3.3333333333333335
206050,Popeye the Sailor (1933),1933.0,Animation,4,3.5
166864,The Hurt Business (2016),2016.0,Documentary,6,2.8333333333333335
164520,Dangerously Excited (2011),2011.0,Drama,2,3.5
166769,Eltern (2013),2013.0,Comedy,3,3.5
203938,China Not China (2018),2018.0,Documentary,3,2.5
184845,The Looking Planet (2014),2014.0,Adventure|Animation,6,2.6666666666666665
181289,Blind Date (2010),2010.0,Comedy|Romance,1,1.0
144986,A Chinese Ghost Story (2011),2011.0,Fantasy|Sci-Fi,6,2.8333333333333335
135057,De Vliegende Hollander (1995),1995.0,(no genres listed),3,3.0
197789,High Diving Hare (1949),1949.0,Animation,5,3.3
197851,Greedy Humpty Dumpty (1936),1936.0,(no genres listed),1,4.0
125309,Winnie Mandela (2013),2013.0,Drama,2,1.75
116345,Dakota's Summer (2014),2014.0,Children,2,4.5
127443,Manakamana (2013),2013.0,Documentary,7,3.357142857142857
163817,The Vanished Elephant (2014),2014.0,Mystery|Thriller,2,3.25
86508,Japanese Summer: Double Suicide (Muri shinjû: Nihon no natsu) (1967),1967.0,Crime|Drama,4,2.5
96695,Crown v. Stevens (1936),1936.0,Crime|Thriller,1,3.5
109708,Black Hand (1950),1950.0,Crime|Film-Noir|Thriller,4,2.125
116305,Pentimento (1979),1979.0,Drama,3,2.6666666666666665
124230,I Love Trouble (1948),1948.0,Crime|Drama,4,3.375
131954,Gregory's Two Girls (1999),1999.0,Comedy,2,3.0
140127,Little Jerusalem (2006),2006.0,Drama,3,4.166666666666667
144220,The Seminarian (2010),2010.0,Drama,2,2.25
145923,Terror (1981),1981.0,Horror,2,1.75
151919,Le dimanche de la vie (1967),1967.0,Comedy,1,2.5
157877,Beijing Bastards (1993),1993.0,(no genres listed),2,3.75
158988,Mystery in Mexico (1948),1948.0,Crime|Mystery,2,2.5
160746,The Pace That Kills (The Cocaine Fiends) (1935),1935.0,Drama,2,3.0
161167,Rüzgarlar (2013),2013.0,Drama,1,2.0
167096,Green is Gold (2016),2016.0,Crime|Drama,2,4.0
172599,Bayou (1957),1957.0,Drama,1,0.5
174635,Lad: A Yorkshire Story (2013),2013.0,(no genres listed),2,3.75
174799,Once More (1988),1988.0,(no genres listed),1,2.5
180889,Secret Wedding (1989),1989.0,Drama,1,3.5
190081,Lucia (1968),1968.0,Drama,2,2.5
190425,"""My Friend """"A"""" (2018)""",2018.0,Drama,1,2.5
191575,Death Rite (1976),1976.0,Drama|Thriller,1,2.0
192825,Who We Are Now (2018),2018.0,Drama,3,2.8333333333333335
199688,Puppy (2013),2013.0,Animation|Children|Comedy|Sci-Fi,5,3.2
202775,Adam & Evelyn (2019),2019.0,Drama,1,3.0
205637,Low Heights (2002),2002.0,Action|Adventure|Drama|Thriller,1,3.5
133853,Chappaqua (1967),1967.0,Drama,2,3.25
134577,The Muthers (1976),1976.0,Action|Drama,3,2.8333333333333335
135035,"Guardia, Guardia Scelta, Brigadiere e Maresciallo (1956)",1956.0,Comedy,1,2.5
151151,The Ring (1952),1952.0,Comedy|Drama,2,4.0
175099,Amelia's 25th (2013),2013.0,Comedy|Romance,1,5.0
201466,Slaughter Daughter (2012),2012.0,Horror,1,5.0
146172,100 Days (1991),1991.0,Horror|Romance|Thriller,3,1.8333333333333333
204724,Eyes of the Underworld (1942),1942.0,Crime|Drama,1,1.5
102399,Dangerous Corner (1934),1934.0,Mystery,2,3.0
159530,Caribbean Papaya: Love Goddess of the Cannibals (1978),1978.0,Horror,1,1.0
136473,Love at First Hiccough (1999),1999.0,Comedy,2,4.0
149664,Headless (2015),2015.0,Horror,3,2.0
175625,The Dragon Spell (2016),2016.0,Adventure|Animation|Children|Comedy|Fantasy,2,2.75
190013,Women Kingdom (1967),1967.0,Drama,2,2.75
81405,Zero Degrees of Separation (2005),2005.0,Documentary,2,1.5
205697,The Nutty Boy: A Film (1995),1995.0,Adventure|Children|Comedy,1,3.0
140112,"Blue Water, White Death (1971)",1971.0,Documentary,4,3.375
187155,Criminal Justice (2008),2008.0,(no genres listed),1,4.0
157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),2,4.0
174659,Witchtrap (1989),1989.0,Action|Horror|Thriller,1,3.5
164663,Murderous Tales (2016),2016.0,Animation,1,3.5
154522,Dutch in Seven Lessons (1948),1948.0,Comedy|Documentary,1,1.0
202465,Pope Vs. Hitler (2017),2017.0,Documentary|War,1,2.5
168088,Gossip (2000),2000.0,Comedy|Drama,2,1.25
133181,Sommer i Tyrol (1964),1964.0,Children|Comedy,1,3.5
139897,Somewhere Only We Know (2015),2015.0,Drama|Romance,2,2.5
190653,Buffalo Soldiers (1997),1997.0,Drama|Western,2,4.0
157757,Slayers Return (1996),1996.0,Adventure|Animation|Comedy|Fantasy,1,3.0
139209,Bo Ba Bu (1998),1998.0,Comedy|Drama,4,2.0
204142,Qui m'aime me suive ! (2019),2019.0,Comedy,1,1.0
130420,Outrage (1973),1973.0,Crime|Drama|Thriller,1,3.0
130284,Big and Little Wong Tin Bar (1962),1962.0,Action,1,4.0
170109,Blindpassasjer,,(no genres listed),1,3.0
164328,Larva (2005),2005.0,Horror,1,1.5
131822,Stadtgespräch (1995),1995.0,Comedy,2,3.25
146404,Beti No. 1 (2000),2000.0,(no genres listed),1,1.0
186817,Love Me Not (2017),2017.0,Drama,1,3.5
1488,"Devil's Own, The (1997)",1997.0,Action|Drama|Thriller,3301,3.0374129051802483
2329,American History X (1998),1998.0,Crime|Drama,31157,4.1400006419103255
3798,What Lies Beneath (2000),2000.0,Drama|Horror|Mystery,6366,3.21253534401508
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",2006.0,Drama|Fantasy|Thriller,19868,3.979917455204349
51255,Hot Fuzz (2007),2007.0,Action|Comedy|Crime|Mystery,14356,3.8518737809974923
54286,"Bourne Ultimatum, The (2007)",2007.0,Action|Crime|Thriller,20474,3.919385562176419
117533,Citizenfour (2014),2014.0,Documentary,1689,3.923327412670219
1247,"Graduate, The (1967)",1967.0,Comedy|Drama|Romance,18724,4.031510361033967
3752,"Me, Myself & Irene (2000)",2000.0,Adventure|Comedy,10198,2.974651892527947
1304,Butch Cassidy and the Sundance Kid (1969),1969.0,Action|Western,15265,4.039633147723551
3421,Animal House (1978),1978.0,Comedy,11517,3.7919597117304855
3206,Against All Odds (1984),1984.0,Romance,719,3.013212795549374
4174,Avalon (1990),1990.0,Drama,663,3.6968325791855206
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),2002.0,Animation|Comedy|Musical,756,2.4444444444444446
3927,Fantastic Voyage (1966),1966.0,Adventure|Sci-Fi,1592,3.4792713567839195
31225,Coach Carter (2005),2005.0,Drama,1575,3.6609523809523807
2320,Apt Pupil (1998),1998.0,Drama|Thriller,1721,3.1037187681580476
97172,Frankenweenie (2012),2012.0,Animation|Comedy|Horror|IMAX,890,3.2792134831460675
192803,Bohemian Rhapsody (2018),2018.0,Drama,2151,3.7252440725244074
4111,Gardens of Stone (1987),1987.0,Drama|War,218,3.282110091743119
4898,Novocaine (2001),2001.0,Comedy|Crime|Mystery|Thriller,568,2.9797535211267605
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",1981.0,Horror,292,3.3613013698630136
116191,Wolf Creek 2 (2013),2013.0,Horror|Thriller,65,2.976923076923077
5047,Kung Pow: Enter the Fist (2002),2002.0,Action|Comedy,1548,2.7761627906976742
62394,Max Payne (2008),2008.0,Action|Crime|Drama|Thriller,1220,2.5565573770491805
72741,Everybody's Fine (2009),2009.0,Drama,404,3.462871287128713
704,"Quest, The (1996)",1996.0,Action|Adventure,1695,2.8294985250737463
39231,Elizabethtown (2005),2005.0,Comedy|Drama|Romance,1416,3.1129943502824857
104218,Grown Ups 2 (2013),2013.0,Comedy,519,2.5067437379576107
117117,Quantum Love (2014),2014.0,Drama|Romance,14,3.2857142857142856
149352,Daddy's Home (2015),2015.0,Comedy,689,3.202467343976778
6902,Interstate 60 (2002),2002.0,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,1002,3.9301397205588824
51903,I Think I Love My Wife (2007),2007.0,Comedy|Drama|Romance,177,2.7005649717514126
111617,Blended (2014),2014.0,Comedy,736,3.323369565217391
27309,Restless (Levottomat) (2000),2000.0,Drama|Romance,82,2.274390243902439
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),1998.0,Drama,47,2.904255319148936
4428,"Misfits, The (1961)",1961.0,Comedy|Drama|Romance|Western,318,3.6179245283018866
26338,Cousin cousine (1975),1975.0,Comedy|Romance,24,3.125
141844,12 Chairs (1971),1971.0,Adventure|Comedy,148,3.858108108108108
153971,Kingdom of Crooked Mirrors (1963),1963.0,Adventure|Children|Fantasy,13,3.3846153846153846
6720,Kuffs (1992),1992.0,Action|Comedy|Crime,259,2.638996138996139
74370,"House of the Devil, The (2009)",2009.0,Horror|Thriller,410,3.4097560975609755
146,"Amazing Panda Adventure, The (1995)",1995.0,Adventure|Children,551,2.9029038112522687
3923,Return of the Fly (1959),1959.0,Horror|Sci-Fi,327,2.5642201834862384
145146,K-9: P.I. (2002),2002.0,Action|Adventure|Comedy|Crime,31,2.7903225806451615
26280,Traffic (Trafic) (1971),1971.0,Comedy,111,3.5405405405405403
7570,Octopussy (1983),1983.0,Action|Adventure|Thriller,1816,3.3105726872246697
7335,Pickup on South Street (1953),1953.0,Film-Noir,307,3.8192182410423454
7990,Rock 'N' Roll High School (1979),1979.0,Comedy|Musical,264,3.422348484848485
8770,Evilspeak (1981),1981.0,Horror|Sci-Fi,42,2.4285714285714284
160238,Stockholm (2013),2013.0,Drama|Romance,10,3.4
6366,Dracula: Pages from a Virgin's Diary (2001),2001.0,Horror|Mystery,108,3.138888888888889
25891,Heaven Can Wait (1943),1943.0,Comedy|Fantasy|Romance,243,3.5699588477366255
102005,Like Someone In Love (2012),2012.0,Drama,79,3.5063291139240507
102870,Little Girl (La pivellina) (2009),2009.0,Drama,4,3.75
125569,The Amazing Catfish (2013),2013.0,Comedy|Drama,9,3.2222222222222223
5306,Return to Horror High (1987),1987.0,Horror,65,2.0615384615384613
83219,"Pixar Story, The (2007)",2007.0,Documentary,230,3.75
27238,Guest House Paradiso (1999),1999.0,Comedy|Thriller,49,2.9489795918367347
168712,Fifty Shades Darker (2017),2017.0,Drama|Romance,410,2.4853658536585366
177607,American Assassin (2017),2017.0,Action|Thriller,222,2.9414414414414414
6382,Together (Han ni Zai Yiki) (2002),2002.0,Drama,147,3.7108843537414966
4472,Bad Dreams (1988),1988.0,Horror|Thriller,83,2.4819277108433737
4663,She's Out of Control (1989),1989.0,Comedy,186,2.521505376344086
187613,The Kissing Booth (2018),2018.0,Comedy|Romance,200,3.2625
59834,100 Rifles (1969),1969.0,Adventure|War|Western,57,2.763157894736842
169252,Everything Will Be OK (2006),2006.0,Animation|Drama,86,4.005813953488372
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",2000.0,Crime|Drama|Romance,116,3.081896551724138
100008,"Flaw, The (2011)",2011.0,Documentary,14,3.5714285714285716
83833,Street Angel (1928),1928.0,Drama,16,3.5
158956,Kill Command (2016),2016.0,Action|Horror|Sci-Fi,141,2.858156028368794
173773,Destiny (2006),2006.0,Drama,12,3.5
87507,Suez (1938),1938.0,Drama|Romance,7,2.4285714285714284
123014,Sidewalks of New York (1931),1931.0,Comedy|Crime,3,3.5
5624,Just a Kiss (2002),2002.0,Comedy|Romance,36,2.5972222222222223
7221,Platinum Blonde (1931),1931.0,Comedy|Romance,70,3.4357142857142855
8007,Pure Country (1992),1992.0,Drama|Musical|Romance,66,3.1893939393939394
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),2010.0,Children|Comedy|Fantasy,193,3.0129533678756477
196511,Springsteen On Broadway (2018),2018.0,(no genres listed),21,2.7142857142857144
202423,Wanda Sykes: Not Normal (2019),2019.0,Comedy,18,2.9722222222222223
179941,C'est la vie! (2017),2017.0,Comedy,34,3.588235294117647
194927,An Evening with Beverly Luff Linn (2018),2018.0,Comedy,13,2.8846153846153846
103085,Rapture-Palooza (2013),2013.0,Comedy|Fantasy,69,2.818840579710145
182395,Judwaa 2 (2017),2017.0,Action|Comedy|Romance,7,2.857142857142857
113711,Losers' Club (Kaybedenler kulübü) (2011),2011.0,Comedy|Drama,25,3.48
27765,Trauma (2004),2004.0,Drama|Mystery|Thriller,36,2.486111111111111
128580,Rånarna (2003),2003.0,Action|Crime|Thriller,4,2.5
26720,Closet Land (1991),1991.0,Drama|Thriller,32,3.453125
161179,To Steal from a Thief (2016),2016.0,Crime|Thriller,16,3.53125
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",2008.0,Comedy|Drama|Romance,66,3.4166666666666665
167990,The Young Offenders (2016),2016.0,Comedy,45,3.3555555555555556
7343,Wisconsin Death Trip (1999),1999.0,Documentary,39,3.076923076923077
67359,Illegal (1955),1955.0,Crime|Drama|Film-Noir,12,3.1666666666666665
26008,Anything Goes (1956),1956.0,Musical,9,2.7777777777777777
180249,"No Date, No Signature (2017)",2017.0,Drama,11,3.8181818181818183
168634,Delirium (2014),2014.0,Comedy,5,2.3
1145,Snowriders (1996),1996.0,Documentary,51,3.450980392156863
140856,Inner Demons (2014),2014.0,Horror|Thriller,14,2.8214285714285716
6384,Love the Hard Way (2001),2001.0,Crime|Drama|Romance,47,3.095744680851064
82676,Hannie Caulder (1971),1971.0,Comedy|Crime|Drama|Western,21,3.1904761904761907
176997,Video Game High School (2013),2013.0,Action|Comedy|Romance|Sci-Fi,12,3.3333333333333335
177617,Polícia Federal - A Lei é Para Todos (2017),2017.0,Action|Thriller,3,4.166666666666667
109027,Eyjafjallajökull (2013),2013.0,Comedy,22,3.1136363636363638
169264,Jen Kirkman: Just Keep Livin’? (2017),2017.0,Comedy,20,3.725
70742,"Matador, The (2008)",2008.0,Documentary,31,3.435483870967742
70824,"Cell 2, The (2009)",2009.0,Horror|Sci-Fi|Thriller,30,1.7333333333333334
204540,1st Summoning (2019),2019.0,Horror,4,1.5
185515,Defamation (2009),2009.0,Documentary,3,3.8333333333333335
90592,How to Die in Oregon (2011),2011.0,Documentary|Drama,59,4.067796610169491
159359,The Day Will Come (2016),2016.0,Drama,6,3.9166666666666665
26372,"Slave of Love, A (Raba lyubvi) (1976)",1976.0,Drama|Romance,17,3.3823529411764706
72327,Murder by Contract (1958),1958.0,Crime|Drama|Film-Noir|Thriller,29,3.586206896551724
197179,Chaos Walking (2019),2019.0,Sci-Fi,7,1.8571428571428572
197475,Mazinger Z vs. Devilman (1973),1973.0,Action|Adventure|Animation,3,1.6666666666666667
200124,Beneath The Leaves (2019),2019.0,Thriller,2,1.0
200136,Brecht (2019),2019.0,Documentary|Drama,3,2.3333333333333335
207077,Roger Waters: Us + Them (2019),2019.0,Documentary,6,3.6666666666666665
109277,Love Story 2050 (2008),2008.0,Adventure|Comedy|Musical|Romance|Sci-Fi,20,1.675
152812,Calcutta Mail (2003),2003.0,Thriller,4,1.875
2760,"Gambler, The (Játékos, A) (1997)",1997.0,Drama,37,3.054054054054054
134779,Mere Brother Ki Dulhan (2011),2011.0,Comedy|Drama|Romance,14,2.9642857142857144
133147,Barbie as the Island Princess (2007),2007.0,Animation|Children,36,3.361111111111111
136752,A Ticket to Space (Un ticket pour l'espace) (2006),2006.0,Comedy|Sci-Fi,12,2.8333333333333335
4656,Rosalie Goes Shopping (1989),1989.0,Comedy,37,3.27027027027027
71096,Detective (Détective) (1985),1985.0,Crime|Drama,16,3.53125
154606,Pastorale (1975),1975.0,Drama,9,3.6666666666666665
170451,Dumbland (2002),2002.0,(no genres listed),19,2.8684210526315788
133285,Back Issues: The Hustler Magazine Story (2014),2014.0,Documentary|Drama,5,4.1
74886,Taras Bulba (1962),1962.0,Action|Adventure|Drama|Romance|War,25,2.7
186619,Rūta (2018),2018.0,(no genres listed),1,3.5
70227,Dark Ride (2006),2006.0,Horror|Thriller,25,2.46
163681,Mostly Ghostly 3: One Night in Doom House (2016),2016.0,Children|Fantasy|Horror,4,2.125
177227,9/11 (2017),2017.0,Action|Drama,10,2.3
169410,Game Over (2006),2006.0,Drama,5,3.0
174189,Les papillons japonais (1908),1908.0,(no genres listed),1,2.0
51691,Something in the Wind (1947),1947.0,Comedy|Musical,2,3.25
181169,Untold Scandal (2003),2003.0,Drama,6,3.1666666666666665
186549,George Lucas in Love (1999),1999.0,Comedy|Drama|Romance,9,3.3333333333333335
199235,The Third Wife (2019),2019.0,Drama,3,3.5
120454,Ghost Son (2007),2007.0,Drama|Horror|Mystery|Thriller,2,3.5
93201,"Ice Rink, The (La patinoire) (1998)",1998.0,Comedy|Romance,2,3.0
97884,Submarine X-1 (1969),1969.0,Drama|War,6,2.5
193407,Mr. Know-It-All (2018),2018.0,Comedy,4,3.875
1122,Plutonium Circus (1995),1995.0,Documentary,15,2.966666666666667
191041,Kudo Shinichi Returns! Showdown with the Black Organization (2007),2007.0,Mystery,2,4.75
80260,Love Letters (1945),1945.0,Drama|Mystery|Romance,7,3.5
82131,Men in War (1957),1957.0,Drama|War,15,3.3
178967,"The Lion, the Witch and the Wardrobe (1979)",1979.0,Animation|Children,3,2.8333333333333335
110320,"Man, Woman and the Wall (Kikareta onna no mirareta yoru) (2006)",2006.0,Drama|Romance|Thriller,7,2.7857142857142856
199450,Champions (1998),1998.0,Action|Thriller,2,1.0
179303,Rabbit (2017),2017.0,Thriller,5,2.5
144214,Asylum: the Lost Footage (2013),2013.0,Horror,2,1.75
177819,Kiss and Cry (2017),2017.0,Drama|Romance,7,3.642857142857143
76811,It! The Terror from Beyond Space (1958),1958.0,Horror|Sci-Fi|Thriller,26,2.5
171901,Florida Man (2015),2015.0,Documentary,3,3.5
183183,Inheritance (2006),2006.0,Documentary,5,3.8
134503,The Offspring (1987),1987.0,(no genres listed),8,2.625
176229,The Devilish Tenant (1909),1909.0,Comedy|Fantasy,7,3.642857142857143
194644,The Nanny (2018),2018.0,Fantasy|Horror|Sci-Fi|Thriller,3,2.0
191653,The Envelope (2017),2017.0,Horror|Thriller,4,3.125
160828,Por Mis Pistolas (1968),1968.0,Adventure|Comedy|Western,4,2.375
150152,Slime City (1988),1988.0,Horror,3,1.3333333333333333
83357,A Gathering of Eagles (1963),1963.0,Drama|Romance,2,3.25
98591,Now Where Did the Seventh Company Get to? (Mais où est donc passée la 7ème compagnie) (1973),1973.0,Action|Comedy|War,9,3.5
129335,A Summer in La Goulette (1996),1996.0,Comedy|Drama,4,3.375
181201,An Ordinary Execution (2010),2010.0,Drama,2,4.25
113220,"Dog, The (2013)",2013.0,Documentary,12,3.0
189527,The Net (2016),2016.0,Drama,14,3.5714285714285716
204592,Man Underground (2017),2017.0,Drama|Sci-Fi,1,4.0
154937,White Wall (2010),2010.0,Action|Drama|Fantasy|Sci-Fi|Thriller,2,1.0
153969,Room 205 (2007),2007.0,Horror,3,2.1666666666666665
161338,The New Kid (2015),2015.0,Comedy,5,3.4
166185,Uncle Nick (2015),2015.0,Comedy,8,3.5
121733,Newcastle (2008),2008.0,Drama,6,3.0
101064,Verboten! (1959),1959.0,Action|Romance|War,7,3.0714285714285716
50550,Red Doors (2005),2005.0,Comedy|Drama,16,3.0625
99607,Immaculate Conception of Little Dizzle (2009),2009.0,Comedy,8,2.6875
152563,The Art of Love (1965),1965.0,Comedy,1,3.0
168978,An Eye for Beauty (2014),2014.0,Drama,7,2.7142857142857144
176039,That Riviera Touch (1966),1966.0,Comedy,2,2.25
188323,Сопілочка і глечик (1950),1950.0,(no genres listed),1,1.5
136940,Goddess (2013),2013.0,Comedy|Musical|Romance,6,3.4166666666666665
137813,Fuel (2009),2009.0,Documentary|Drama,1,2.0
194198,La profezia dell'Armadillo (2018),2018.0,(no genres listed),2,2.75
186807,When Taekwondo Strikes (1973),1973.0,Action,1,3.0
201634,Sweet Anna (1958),1958.0,Drama,2,3.75
81610,You'll Find Out (1940),1940.0,Comedy|Horror|Musical|Mystery|Romance,7,3.142857142857143
200380,Crossroads: One Two Jaga (2018),2018.0,Action|Crime|Drama,1,3.5
185861,Soccer Killer (2017),2017.0,Action|Comedy|Fantasy,1,3.5
144650,The Wicked Within (2015),2015.0,Horror,10,2.35
184147,Jekyll & Hyde - The Musical (2001),2001.0,Drama,3,4.166666666666667
165133,Best Chef (2007),2007.0,Comedy|Drama,2,4.0
78249,It's Good to Be Alive (1974),1974.0,Drama,2,2.75
193381,National Class Category Up to 785ccm (1979),1979.0,Comedy|Drama,3,3.5
122003,The Horror of It All (1964),1964.0,Comedy|Horror,1,1.0
106297,"Sword and the Dragon, The (Ilya Muromets) (1956)",1956.0,Adventure|Fantasy,9,2.1666666666666665
176577,Heat (1963),1963.0,Drama,2,3.5
149308,Depeche Mode: 101 (1989),1989.0,(no genres listed),5,3.9
57960,"Great Lie, The (1941)",1941.0,Drama,14,3.392857142857143
165077,London in the Raw (1965),1965.0,Documentary,1,4.0
93918,"Big Night, The (1951)",1951.0,Drama|Film-Noir|Thriller,9,3.611111111111111
165519,Always Faithful,,(no genres listed),1,4.5
100370,Prinsessa (Starring Maja) (2009),2009.0,Drama,2,3.25
137164,Three Days in Havana (2014),2014.0,Comedy|Crime,3,3.6666666666666665
107466,Always (1985),1985.0,Comedy|Drama,2,4.0
98560,Fearless Hyena II (Long teng hu yue) (1983),1983.0,Action,3,3.0
148761,Atomic Train (1999),1999.0,Action|Thriller,5,3.2
71986,"Hour of the Furnaces, The (Hora de los hornos, La) (1968)",1968.0,Documentary|War,6,3.75
70611,Traffic Affairs (Mitfahrer) (2004),2004.0,Drama,2,3.75
176197,Rivers of Sand (1974),1974.0,Documentary,2,3.75
176199,Altar of Fire (1976),1976.0,Documentary,1,3.5
198875,Dolphin Man (2017),2017.0,Documentary,1,3.5
184487,Who Is Clark Rockefeller? (2010),2010.0,Crime|Drama|Horror,4,2.125
189669,King Lear (2018),2018.0,Drama,9,3.2777777777777777
171657,Dead Kennedys: The Early Years (1987),1987.0,(no genres listed),1,4.5
187355,The Mechanical Monsters (1941),1941.0,Action|Animation,13,3.3846153846153846
203413,The Russian Five (2018),2018.0,Documentary,4,3.875
144790,A Time For Dying (1969),1969.0,Western,4,3.0
168260,Strange Frequency (2001),2001.0,Comedy|Fantasy|Horror|Sci-Fi,4,4.0
180243,Rejection (2009),2009.0,Drama|Sci-Fi|Thriller,3,2.1666666666666665
168038,Advance & Retreat (2016),2016.0,Romance,3,3.8333333333333335
179571,Hard to Forget (1998),1998.0,Drama|Mystery|Romance,1,4.0
130540,Thief (1971),1971.0,Crime|Drama,1,4.0
173865,That Thing Called Tadhana (2014),2014.0,Romance,3,3.8333333333333335
132094,Death Carries a Cane (1973),1973.0,Horror|Mystery|Thriller,4,3.125
117484,Fatty and Mabel Adrift (1916),1916.0,Comedy,2,3.5
166508,Logan (2010),2010.0,Children|Comedy|Drama,2,2.75
88649,Sweet Rush (Tatarak) (2009),2009.0,Drama,6,3.0
96585,La dama boba (2006),2006.0,Comedy,2,3.25
111103,Mumblecore (2011),2011.0,Drama|Romance,2,3.25
117748,The Happy Road (1957),1957.0,Comedy,1,2.5
118920,Butterfly Girl (2014),2014.0,Documentary,1,2.5
129828,Lotte and the Moonstone Secret (2011),2011.0,Animation|Children,2,4.0
139185,A Girl Called Jules (1970),1970.0,Drama,1,5.0
139257,Timebomb (1991),1991.0,Action|Sci-Fi|Thriller,1,2.0
140681,Ghadi (2013),2013.0,Children|Comedy|Drama,3,3.6666666666666665
144452,Golden Chickensss (2014),2014.0,Comedy|Drama,1,2.5
148024,Six Bridges to Cross (1955),1955.0,Crime|Drama,1,3.0
150407,The Great Manhunt (1950),1950.0,Drama|Thriller,2,3.0
151890,The Lost Patrol (2014),2014.0,Drama|War,2,3.0
153366,Cycling Chronicles: Landscapes the Boy Saw (2004),2004.0,Horror,2,2.0
155466,Race Street (1948),1948.0,Crime,1,2.5
156356,That Gang of Mine (1940),1940.0,Comedy|Drama,1,3.0
156909,The Guns (1964),1964.0,Drama,2,3.75
161332,I Am Belfast (2016),2016.0,Documentary,4,3.25
164117,We Need to Talk (2016),2016.0,Comedy,3,2.3333333333333335
170171,Say Hello to Yesterday (1971),1971.0,Comedy|Drama,1,2.5
175789,Burden (2016),2016.0,Documentary,3,2.5
180353,American Interior (2014),2014.0,Documentary,1,3.5
180949,The British Guide to Showing Off (2011),2011.0,Documentary,1,3.5
189441,The Skippers of the Cameleon (2003),2003.0,Children,1,3.0
190069,Snowblind (1968),1968.0,(no genres listed),1,2.5
190931,Delirium: Photo of Gioia (1987),1987.0,Horror,2,2.75
191573,The Toilets Were Closed from the Inside (1976),1976.0,Comedy|Crime,1,2.5
192323,Dog Altogether (2007),2007.0,Drama,2,3.25
192937,Woman in Chains (1968),1968.0,Drama,4,3.5
197013,"One Nation, One King (2018)",2018.0,Drama,3,2.0
198815,HK: Hentai Kamen - Abnormal Crisis (2016),2016.0,Action|Comedy,3,3.1666666666666665
132532,First Love (1970),1970.0,Drama|Romance,1,3.0
134186,Hecate (1982),1982.0,Drama|Romance,1,3.0
157615,Lovedolls Superstar (1986),1986.0,(no genres listed),1,5.0
170457,Smoking Guns (2016),2016.0,Comedy|Crime|Drama,2,4.25
171399,Hanzo (1975),1975.0,Comedy,2,2.75
127236,Amnèsia (2002),2002.0,Comedy|Crime|Drama,1,2.5
180077,The Lifestyle (1999),1999.0,(no genres listed),1,3.5
134495,"Paolo Barca, maestro elementare, praticamente nudista (1975)",1975.0,(no genres listed),1,2.0
162852,Blood Lake (2014),2014.0,Comedy|Horror,2,2.25
178235,Locked-In Syndrome (1997),1997.0,(no genres listed),1,3.0
183725,Bequest to the Nation (1973),1973.0,Drama,1,1.0
85505,X Games 3D: The Movie (2009),2009.0,Documentary,1,1.0
110690,Breakthrough (1950),1950.0,Drama|War,1,4.0
102969,"Era of Vampires, The (2003)",2003.0,Action|Horror,2,3.0
132333,Seve (2014),2014.0,Documentary|Drama,2,4.5
185069,Termination Point (2007),2007.0,Action|Adventure|Sci-Fi|Thriller,2,2.25
192957,Future Boyfriend (2016),2016.0,Comedy|Sci-Fi,1,1.5
142630,Macropolis (2012),2012.0,Animation,1,3.0
204410,Anjaneya (2003),2003.0,Action|Thriller,1,4.5
190009,Oh mio Dio! (2018),2018.0,(no genres listed),1,1.0
197249,Barça Dreams (2015),2015.0,Documentary,1,4.0
123504,Desire Me (1947),1947.0,Drama|Romance|War,1,3.5
202287,Pegasus (2019),2019.0,Action|Comedy,2,4.5
192905,This Man's Navy (1945),1945.0,Adventure|Drama|War,1,3.0
207151,Morning Glory (1993),1993.0,Drama|Romance,1,5.0
180467,L'île de Black Mór (2004),2004.0,Adventure|Animation|Children,1,3.0
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2001.0,Comedy|Romance,34320,4.101282051282051
5959,Narc (2002),2002.0,Crime|Drama|Thriller,1659,3.497588908981314
78499,Toy Story 3 (2010),2010.0,Adventure|Animation|Children|Comedy|Fantasy|IMAX,14426,3.857756827949536
2054,"Honey, I Shrunk the Kids (1989)",1989.0,Adventure|Children|Comedy|Fantasy|Sci-Fi,16092,2.718742232165051
