userId,movieId,title,year,genres,predicted_rating
388,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,5.4052444
388,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,5.404446
388,151615,Hello Stranger (2010),2010.0,Drama,5.325031
388,166810,King for a Day (1983),1983.0,Comedy,5.2684317
388,202357,A Brother (2018),2018.0,Drama|Romance,5.2598877
409,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.5548162
409,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.378147
409,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.37168
409,183947,NOFX Backstage Passport 2,,(no genres listed),5.2673225
409,177005,The Missing Scarf (2013),2013.0,(no genres listed),5.2091923
409,154512,The Legend of Sleepy Hollow (1999),1999.0,Drama|Fantasy|Horror|Thriller,5.1590114
409,187951,Father of Lights (2012),2012.0,Documentary,5.1522503
409,187949,Furious Love (2010),2010.0,Documentary,5.1522503
409,187947,Finger of God (2007),2007.0,Documentary,5.1522503
409,156414,Life Even Looks Like a Party (2009),2009.0,Documentary,5.145712
417,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.667229
417,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.525793
417,183947,NOFX Backstage Passport 2,,(no genres listed),5.3714714
417,201821,Civilisation (1969),1969.0,(no genres listed),5.2908115
417,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.2817993
417,197407,Suite Dreams (2006),2006.0,Comedy|Drama|Romance,5.236668
417,144208,Bicycle Dreams (2009),2009.0,Adventure|Documentary,5.223906
417,200930,C'est quoi la vie? (1999),1999.0,Drama,5.218048
417,150860,Flag Wars (2003),2003.0,Documentary,5.1221547
417,153184,Vergeef me,,(no genres listed),5.1197453
476,203086,Truth and Justice (2019),2019.0,Drama,4.509628
476,151989,The Thorn (1971),1971.0,Comedy,4.471906
476,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.3243947
476,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,4.21245
476,183947,NOFX Backstage Passport 2,,(no genres listed),4.179311
476,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.178899
476,192261,Don't Laugh at My Romance (2008),2008.0,Comedy|Drama,4.154298
476,171295,Doug Stanhope: Deadbeat Hero (2004),2004.0,Comedy,4.098941
476,149484,All About My Wife (2012),2012.0,Comedy|Romance,4.0915966
476,195995,Dofus - Book I: Julith (2016),2016.0,Animation|Comedy|Fantasy,4.079422
493,183947,NOFX Backstage Passport 2,,(no genres listed),4.9196477
493,181405,Obey Giant (2017),2017.0,Documentary,4.779141
493,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,4.7037964
493,197355,Once Upon a Ladder (2016),2016.0,Comedy|Romance,4.6940684
493,169324,Cameron Esposito: Marriage Material (2016),2016.0,Comedy,4.669437
493,206200,Ema (2019),2019.0,Drama,4.6268687
493,151989,The Thorn (1971),1971.0,Comedy,4.5844336
493,160137,Hitler - Never Heard of Him (1963),1963.0,Documentary,4.5473266
493,182485,Cook-Off! (2017),2017.0,Comedy,4.543322
493,172557,Shivering Trunks,,(no genres listed),4.5358744
519,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.18883
519,201821,Civilisation (1969),1969.0,(no genres listed),5.129255
519,151989,The Thorn (1971),1971.0,Comedy,4.9602137
519,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),4.8496184
519,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),4.8496184
519,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.820264
519,202357,A Brother (2018),2018.0,Drama|Romance,4.7997103
519,183947,NOFX Backstage Passport 2,,(no genres listed),4.776628
519,156414,Life Even Looks Like a Party (2009),2009.0,Documentary,4.7679653
519,187951,Father of Lights (2012),2012.0,Documentary,4.7655053
539,166810,King for a Day (1983),1983.0,Comedy,6.38962
539,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,6.355966
539,106115,"Story of Science, The (2010)",2010.0,Documentary,6.1993704
539,151989,The Thorn (1971),1971.0,Comedy,6.183422
539,203086,Truth and Justice (2019),2019.0,Drama,6.1627584
539,154512,The Legend of Sleepy Hollow (1999),1999.0,Drama|Fantasy|Horror|Thriller,6.1578975
539,195995,Dofus - Book I: Julith (2016),2016.0,Animation|Comedy|Fantasy,6.094973
539,187951,Father of Lights (2012),2012.0,Documentary,6.0659266
539,187949,Furious Love (2010),2010.0,Documentary,6.0659266
539,187947,Finger of God (2007),2007.0,Documentary,6.0659266
548,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.331487
548,183947,NOFX Backstage Passport 2,,(no genres listed),5.2013774
548,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.1217213
548,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.0788145
548,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.0788145
548,187951,Father of Lights (2012),2012.0,Documentary,5.052991
548,187949,Furious Love (2010),2010.0,Documentary,5.052991
548,187947,Finger of God (2007),2007.0,Documentary,5.052991
548,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.0457067
548,156414,Life Even Looks Like a Party (2009),2009.0,Documentary,5.0401025
578,199187,Hoaxed (2019),2019.0,(no genres listed),6.675938
578,185645,Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time (2011),2011.0,Documentary,6.5665364
578,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),6.2378697
578,179985,Romeo Is Bleeding (2017),2017.0,Documentary,6.1705937
578,140024,My Friends Act III (1985),1985.0,Comedy,6.085107
578,184613,The Moorside (2017),2017.0,Crime|Drama,6.0740957
578,203086,Truth and Justice (2019),2019.0,Drama,5.9783096
578,182657,Pale (2016),2016.0,Sci-Fi|Thriller,5.9709406
578,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,5.9617887
578,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.9254513
599,176729,John Pinette - Still Hungry (2011),2011.0,Comedy,5.315709
599,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.310366
599,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.30507
599,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.232113
599,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.183175
599,200930,C'est quoi la vie? (1999),1999.0,Drama,5.1285925
599,145871,The Grasshopper (1967),1967.0,Comedy|Romance,5.1065593
599,146724,The Challengers (1990),1990.0,Children|Drama,5.1044135
599,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,5.0709486
599,180323,The Magnificent Scoundrels (1991),1991.0,Comedy,5.0622516
601,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.6214905
601,203086,Truth and Justice (2019),2019.0,Drama,5.5225925
601,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,5.5016813
601,199187,Hoaxed (2019),2019.0,(no genres listed),5.446834
601,151615,Hello Stranger (2010),2010.0,Drama,5.444532
601,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.407505
601,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.3334727
601,166810,King for a Day (1983),1983.0,Comedy,5.2778206
601,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,5.236684
601,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.161553
602,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.6468086
602,183947,NOFX Backstage Passport 2,,(no genres listed),5.6382203
602,203086,Truth and Justice (2019),2019.0,Drama,5.5194807
602,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.4420805
602,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.4251633
602,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.4251633
602,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.386295
602,187951,Father of Lights (2012),2012.0,Documentary,5.328872
602,187949,Furious Love (2010),2010.0,Documentary,5.328872
602,187947,Finger of God (2007),2007.0,Documentary,5.328872
604,183947,NOFX Backstage Passport 2,,(no genres listed),6.1670966
604,143422,2 (2007),2007.0,Drama,5.969976
604,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,5.9477406
604,116847,United States of Secrets (Part One): The Program (2014),2014.0,Documentary,5.9021587
604,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.829653
604,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.829653
604,207888,Black and Blue (2019),2019.0,Action|Crime|Drama,5.8161926
604,177005,The Missing Scarf (2013),2013.0,(no genres listed),5.73251
604,120272,Get Crazy (1983),1983.0,Comedy,5.672633
604,187951,Father of Lights (2012),2012.0,Documentary,5.663395
625,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.864746
625,194334,Les Luthiers: El Grosso Concerto (2001),2001.0,(no genres listed),5.7773337
625,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.755026
625,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.577491
625,203086,Truth and Justice (2019),2019.0,Drama,5.498329
625,144208,Bicycle Dreams (2009),2009.0,Adventure|Documentary,5.356287
625,101862,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),2013.0,Documentary,5.3167415
625,183947,NOFX Backstage Passport 2,,(no genres listed),5.310512
625,201821,Civilisation (1969),1969.0,(no genres listed),5.3063293
625,194332,Muchas gracias de nada (1980),1980.0,Comedy,5.2912197
654,151989,The Thorn (1971),1971.0,Comedy,5.9237704
654,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,5.5759377
654,183947,NOFX Backstage Passport 2,,(no genres listed),5.5571012
654,203086,Truth and Justice (2019),2019.0,Drama,5.5019565
654,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.4833775
654,197355,Once Upon a Ladder (2016),2016.0,Comedy|Romance,5.319308
654,120272,Get Crazy (1983),1983.0,Comedy,5.2583323
654,149484,All About My Wife (2012),2012.0,Comedy|Romance,5.214482
654,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.183172
654,172557,Shivering Trunks,,(no genres listed),5.177465
663,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.578332
663,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.4533315
663,201821,Civilisation (1969),1969.0,(no genres listed),4.3824697
663,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.283466
663,151989,The Thorn (1971),1971.0,Comedy,4.2730565
663,203086,Truth and Justice (2019),2019.0,Drama,4.223046
663,183947,NOFX Backstage Passport 2,,(no genres listed),4.180332
663,144208,Bicycle Dreams (2009),2009.0,Adventure|Documentary,4.1707196
663,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,4.161683
663,202357,A Brother (2018),2018.0,Drama|Romance,4.148271
685,203086,Truth and Justice (2019),2019.0,Drama,5.315723
685,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.2353253
685,183947,NOFX Backstage Passport 2,,(no genres listed),4.981226
685,166810,King for a Day (1983),1983.0,Comedy,4.938916
685,184723,Little Boy Blue (2017),2017.0,Crime|Drama,4.9198284
685,195995,Dofus - Book I: Julith (2016),2016.0,Animation|Comedy|Fantasy,4.9172735
685,154512,The Legend of Sleepy Hollow (1999),1999.0,Drama|Fantasy|Horror|Thriller,4.8753467
685,151989,The Thorn (1971),1971.0,Comedy,4.850685
685,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.8487754
685,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,4.83577
686,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.4961205
686,185645,Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time (2011),2011.0,Documentary,5.3984504
686,203086,Truth and Justice (2019),2019.0,Drama,5.398033
686,201821,Civilisation (1969),1969.0,(no genres listed),5.2998524
686,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.283262
686,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.2042036
686,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.202629
686,183947,NOFX Backstage Passport 2,,(no genres listed),5.197621
686,202357,A Brother (2018),2018.0,Drama|Romance,5.164375
686,194334,Les Luthiers: El Grosso Concerto (2001),2001.0,(no genres listed),5.1047616
707,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.097783
707,183947,NOFX Backstage Passport 2,,(no genres listed),5.0390825
707,203086,Truth and Justice (2019),2019.0,Drama,5.0015306
707,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.840489
707,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.8266735
707,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),4.816204
707,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),4.816204
707,187951,Father of Lights (2012),2012.0,Documentary,4.801992
707,187949,Furious Love (2010),2010.0,Documentary,4.801992
707,187947,Finger of God (2007),2007.0,Documentary,4.801992
725,183947,NOFX Backstage Passport 2,,(no genres listed),5.817593
725,202231,Foster (2018),2018.0,Documentary,5.722579
725,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.5801287
725,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.5801287
725,187951,Father of Lights (2012),2012.0,Documentary,5.3560762
725,187949,Furious Love (2010),2010.0,Documentary,5.3560762
725,187947,Finger of God (2007),2007.0,Documentary,5.3560762
725,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,5.343776
725,203086,Truth and Justice (2019),2019.0,Drama,5.3273525
725,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.3032036
727,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.660947
727,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.53062
727,201821,Civilisation (1969),1969.0,(no genres listed),5.493034
727,183947,NOFX Backstage Passport 2,,(no genres listed),5.391107
727,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.227462
727,187951,Father of Lights (2012),2012.0,Documentary,5.2020216
727,187949,Furious Love (2010),2010.0,Documentary,5.2020216
727,187947,Finger of God (2007),2007.0,Documentary,5.2020216
727,144208,Bicycle Dreams (2009),2009.0,Adventure|Documentary,5.1898975
727,176729,John Pinette - Still Hungry (2011),2011.0,Comedy,5.177389
738,183947,NOFX Backstage Passport 2,,(no genres listed),5.084447
738,181405,Obey Giant (2017),2017.0,Documentary,4.7869697
738,203086,Truth and Justice (2019),2019.0,Drama,4.7848616
738,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,4.7588263
738,143422,2 (2007),2007.0,Drama,4.7105713
738,206200,Ema (2019),2019.0,Drama,4.6948686
738,145500,Yolngu Boy (2001),2001.0,Drama,4.693925
738,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.65863
738,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),4.6480026
738,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),4.6480026
758,203086,Truth and Justice (2019),2019.0,Drama,5.7983046
758,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.611541
758,183947,NOFX Backstage Passport 2,,(no genres listed),5.517885
758,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.478188
758,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.478188
758,187951,Father of Lights (2012),2012.0,Documentary,5.3875985
758,187949,Furious Love (2010),2010.0,Documentary,5.3875985
758,187947,Finger of God (2007),2007.0,Documentary,5.3875985
758,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,5.3797226
758,175635,American Teacher (2011),2011.0,Documentary,5.2546754
822,207888,Black and Blue (2019),2019.0,Action|Crime|Drama,4.171012
822,207640,Vision Portraits (2019),2019.0,Documentary,4.162971
822,151989,The Thorn (1971),1971.0,Comedy,4.1261787
822,168180,Isabella Rossellini's Green Porno Live (2015),2015.0,(no genres listed),4.120885
822,143422,2 (2007),2007.0,Drama,4.111059
822,190163,Leaning Towards Solace (2012),2012.0,(no genres listed),4.0956903
822,83006,"Scientist, The (2010)",2010.0,Drama,4.0687523
822,120272,Get Crazy (1983),1983.0,Comedy,4.0578585
822,99243,"Parasites, Les (1999)",1999.0,Comedy,4.049454
822,141046,The Last House on the Beach (1978),1978.0,Crime|Drama|Horror|Thriller,4.045574
855,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.6739044
855,183947,NOFX Backstage Passport 2,,(no genres listed),5.608127
855,160137,Hitler - Never Heard of Him (1963),1963.0,Documentary,5.521715
855,206200,Ema (2019),2019.0,Drama,5.448804
855,197407,Suite Dreams (2006),2006.0,Comedy|Drama|Romance,5.384735
855,79842,For Neda (2010),2010.0,Documentary,5.384377
855,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.372582
855,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,5.364841
855,150860,Flag Wars (2003),2003.0,Documentary,5.351701
855,100521,Who Killed Vincent Chin? (1987),1987.0,Crime|Documentary,5.300783
860,151989,The Thorn (1971),1971.0,Comedy,4.4172344
860,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),4.2141695
860,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),4.2141695
860,183947,NOFX Backstage Passport 2,,(no genres listed),4.1066184
860,187951,Father of Lights (2012),2012.0,Documentary,4.043825
860,187949,Furious Love (2010),2010.0,Documentary,4.043825
860,187947,Finger of God (2007),2007.0,Documentary,4.043825
860,202231,Foster (2018),2018.0,Documentary,4.025221
860,99243,"Parasites, Les (1999)",1999.0,Comedy,3.9988508
860,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,3.9946167
861,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.7310367
861,201821,Civilisation (1969),1969.0,(no genres listed),4.7192206
861,101862,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),2013.0,Documentary,4.600629
861,183947,NOFX Backstage Passport 2,,(no genres listed),4.5441384
861,194160,The Carrier (1988),1988.0,Drama|Horror|Thriller,4.54059
861,113608,"Circle of Deception, A (1960)",1960.0,Drama|War,4.5239086
861,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.4609866
861,197407,Suite Dreams (2006),2006.0,Comedy|Drama|Romance,4.4550657
861,202231,Foster (2018),2018.0,Documentary,4.4462748
861,197355,Once Upon a Ladder (2016),2016.0,Comedy|Romance,4.433067
875,203086,Truth and Justice (2019),2019.0,Drama,5.327253
875,183947,NOFX Backstage Passport 2,,(no genres listed),5.260068
875,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.1724443
875,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.948339
875,194334,Les Luthiers: El Grosso Concerto (2001),2001.0,(no genres listed),4.913029
875,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.8809733
875,201821,Civilisation (1969),1969.0,(no genres listed),4.8727612
875,189157,Born in the USSR: 7 Up (1991),1991.0,Documentary,4.851616
875,132333,Seve (2014),2014.0,Documentary|Drama,4.85158
875,101862,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),2013.0,Documentary,4.828252
924,199187,Hoaxed (2019),2019.0,(no genres listed),5.6221085
924,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.0642767
924,140024,My Friends Act III (1985),1985.0,Comedy,4.801255
924,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.654872
924,169648,John Pinette: I'm Starvin'! (2007),2007.0,Comedy,4.6500044
924,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,4.6403017
924,176729,John Pinette - Still Hungry (2011),2011.0,Comedy,4.6199965
924,203086,Truth and Justice (2019),2019.0,Drama,4.6014085
924,206943,Cássia (2015),2015.0,Documentary,4.586105
924,151615,Hello Stranger (2010),2010.0,Drama,4.5541253
926,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.0984974
926,201821,Civilisation (1969),1969.0,(no genres listed),4.980019
926,154512,The Legend of Sleepy Hollow (1999),1999.0,Drama|Fantasy|Horror|Thriller,4.9112244
926,151989,The Thorn (1971),1971.0,Comedy,4.7878447
926,183947,NOFX Backstage Passport 2,,(no genres listed),4.7852592
926,156414,Life Even Looks Like a Party (2009),2009.0,Documentary,4.7766843
926,187951,Father of Lights (2012),2012.0,Documentary,4.769599
926,187949,Furious Love (2010),2010.0,Documentary,4.769599
926,187947,Finger of God (2007),2007.0,Documentary,4.769599
926,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.7690215
973,203086,Truth and Justice (2019),2019.0,Drama,5.175074
973,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),5.0494223
973,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),5.0494223
973,183947,NOFX Backstage Passport 2,,(no genres listed),5.0372095
973,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,4.9625034
973,151989,The Thorn (1971),1971.0,Comedy,4.939015
973,187951,Father of Lights (2012),2012.0,Documentary,4.9022045
973,187949,Furious Love (2010),2010.0,Documentary,4.9022045
973,187947,Finger of God (2007),2007.0,Documentary,4.9022045
973,202231,Foster (2018),2018.0,Documentary,4.8857207
984,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.363333
984,154512,The Legend of Sleepy Hollow (1999),1999.0,Drama|Fantasy|Horror|Thriller,5.215898
984,166810,King for a Day (1983),1983.0,Comedy,5.2028627
984,151989,The Thorn (1971),1971.0,Comedy,5.148216
984,145871,The Grasshopper (1967),1967.0,Comedy|Romance,5.114109
984,195995,Dofus - Book I: Julith (2016),2016.0,Animation|Comedy|Fantasy,5.1011996
984,183947,NOFX Backstage Passport 2,,(no genres listed),5.039196
984,160800,The Beach Boys: An American Band (1985),1985.0,Documentary,5.026411
984,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.024505
984,120911,My Best Enemy (2006),2006.0,Comedy,5.0103636
995,151989,The Thorn (1971),1971.0,Comedy,6.0036497
995,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.6982927
995,203086,Truth and Justice (2019),2019.0,Drama,5.608843
995,183947,NOFX Backstage Passport 2,,(no genres listed),5.4728193
995,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.454665
995,149484,All About My Wife (2012),2012.0,Comedy|Romance,5.3071265
995,187951,Father of Lights (2012),2012.0,Documentary,5.2911735
995,187949,Furious Love (2010),2010.0,Documentary,5.2911735
995,187947,Finger of God (2007),2007.0,Documentary,5.2911735
995,200930,C'est quoi la vie? (1999),1999.0,Drama,5.282359
1,183947,NOFX Backstage Passport 2,,(no genres listed),5.463975
1,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,5.240992
1,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,5.051538
1,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.0231895
1,181405,Obey Giant (2017),2017.0,Documentary,4.972459
1,143422,2 (2007),2007.0,Drama,4.96925
1,207077,Roger Waters: Us + Them (2019),2019.0,Documentary,4.965542
1,144208,Bicycle Dreams (2009),2009.0,Adventure|Documentary,4.927416
1,187951,Father of Lights (2012),2012.0,Documentary,4.911891
1,187949,Furious Love (2010),2010.0,Documentary,4.911891
52,203086,Truth and Justice (2019),2019.0,Drama,5.7400517
52,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.3931675
52,183947,NOFX Backstage Passport 2,,(no genres listed),5.214011
52,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.053008
52,204302,Ek Ladki Ko Dekha Toh Aisa Laga (2019),2019.0,Comedy|Drama|Romance,4.9867687
52,187951,Father of Lights (2012),2012.0,Documentary,4.9812584
52,187949,Furious Love (2010),2010.0,Documentary,4.9812584
52,187947,Finger of God (2007),2007.0,Documentary,4.9812584
52,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.9669805
52,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,4.953014
132,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.011139
132,203086,Truth and Justice (2019),2019.0,Drama,5.004353
132,194334,Les Luthiers: El Grosso Concerto (2001),2001.0,(no genres listed),4.895633
132,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),4.7692637
132,101862,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),2013.0,Documentary,4.6696258
132,192089,"National Theatre Live: One Man, Two Guvnors (2011)",2011.0,Comedy,4.579053
132,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),4.520054
132,182493,Wetlands (2011),2011.0,Drama,4.516154
132,182935,Steptoe and Son Ride Again (1973),1973.0,Comedy|Drama,4.5105166
132,194332,Muchas gracias de nada (1980),1980.0,Comedy,4.4753785
140,203086,Truth and Justice (2019),2019.0,Drama,5.8344126
140,205453,The Good Fight: The Abraham Lincoln Brigade in the Spanish Civil War (1984),1984.0,Documentary,5.721999
140,166812,Seeing Red: Stories of American Communists (1983),1983.0,(no genres listed),5.497445
140,176597,Täällä Pohjantähden alla (1968),1968.0,(no genres listed),5.3754325
140,151989,The Thorn (1971),1971.0,Comedy,5.3065305
140,86288,"Day the Universe Changed, The (1985)",1985.0,Documentary,5.283273
140,149484,All About My Wife (2012),2012.0,Comedy|Romance,5.2691145
140,166810,King for a Day (1983),1983.0,Comedy,5.177851
140,202357,A Brother (2018),2018.0,Drama|Romance,5.1743627
140,201821,Civilisation (1969),1969.0,(no genres listed),5.1093163
146,157791,.hack Liminality In the Case of Kyoko Tohno,,(no genres listed),4.9468102
146,157787,.hack Liminality: In the Case of Mai Minase,,(no genres listed),4.9468102
146,202231,Foster (2018),2018.0,Documentary,4.566491
146,196085,Dara Ó Briain: Craic Dealer (2012),2012.0,Comedy,4.519834
146,187951,Father of Lights (2012),2012.0,Documentary,4.5065036
146,187949,Furious Love (2010),2010.0,Documentary,4.5065036
